gpcrdb_id,species,p-value,unit,pKi,assay_type,assay_des,source,molwt,logp,smiles,doi
6091,Human,7.4,pKi,7.4,Binding,Displacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcells,ChEMBL,495,4.2,CN/C(=N\S(=O)(=O)N1CCC(F)(F)CC1)C1=NN(c2ccc(Cl)cc2)C(c2ccccc2)C1,10.1016/j.bmcl.2010.01.049
6090,Human,8.1,pKi,8.1,Binding,Displacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcells,ChEMBL,527,4.8,CN/C(=N\S(=O)(=O)N1CCC(C(F)(F)F)CC1)C1=NN(c2ccc(Cl)cc2)C(c2ccccc2)C1,10.1016/j.bmcl.2010.01.049
6065,Human,7.3,pKi,7.3,Binding,Displacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcells,ChEMBL,477,3.9,CN/C(=N\S(=O)(=O)N1CCC(F)CC1)C1=NN(c2ccc(Cl)cc2)C(c2ccccc2)C1,10.1016/j.bmcl.2010.01.049
191646,Human,7.3,pKi,7.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,468,5.5,Cc1c(C(=O)NCCc2ccc(Cl)cc2)nn(-c2ccc(F)cc2F)c1-n1c(C)ccc1C,10.1016/j.bmc.2009.06.027
191579,Human,8.5,pKi,8.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,444,6,Cc1c(C(=O)N[C@@H](C)C2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,10.1016/j.bmc.2009.06.027
5813,Human,8.3,pKi,8.3,Binding,Displacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcells,ChEMBL,527,4.2,CN/C(=N\S(=O)(=O)N1CCC(C(F)(F)F)CC1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1016/j.bmcl.2010.01.049
192488,Human,8.1,pKi,8.1,Binding,NoneNone,PDSPKiDatabase,410,6.6,Cc1c(-c2cn(C(C)C)cn2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,None
178195,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,449,4.9,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCOCC2)cc1,10.1016/j.bmcl.2008.05.073
178193,Human,7.9,pKi,7.9,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,405,5.4,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C(N)=O)cc3)cc1OC2(C)C,10.1016/j.bmc.2008.05.034
172985,Human,5.3,pKi,5.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,435,5.9,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(C)C)cc1)n2CCC(C)C,10.1016/j.bmcl.2008.05.073
186329,Human,5.4,pKi,5.4,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,447,5.9,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OCC3CC3)cc1)n2CCC(C)C,10.1016/j.bmcl.2008.05.073
186265,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,469,6.9,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(Oc3ccccc3)cc1)n2CCC(C)C,10.1016/j.bmcl.2008.05.073
186079,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,433,5.7,CCCN(CCC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OCC)cc1)n2CC1CC1,10.1016/j.bmcl.2008.05.073
187165,Human,5.6,pKi,5.6,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,445,5.8,CCOc1ccc(Cc2nc3cc(N(C)C(=O)c4cccs4)ccc3n2CC2CC2)cc1,10.1016/j.bmcl.2008.05.073
178360,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,419,5.3,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCC2)cc1,10.1016/j.bmcl.2008.05.073
178150,Human,7.0,pKi,7.0,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,447,6.1,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCCCC2)cc1,10.1016/j.bmcl.2008.05.073
186335,Human,6.4,pKi,6.4,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,499,6.7,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC23CC4CC(CC(C4)C2)C3)cc1,10.1016/j.bmcl.2008.05.073
178281,Human,5.3,pKi,5.3,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorDisplacementof[3H]CP-55940fromhumanCB1receptor,ChEMBL,441,5.6,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2Cc2ccccc2)cc1,10.1016/j.bmcl.2008.05.073
186879,Human,6.2,pKi,6.2,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,367,5.2,CSC(=O)N1CC2(CCCCC2)CN/C1=N\c1cccc2ccccc12,10.1016/j.bmcl.2008.10.070
186428,Human,9.0,pKi,9.0,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,397,5.4,CSC(=S)N1CC2(CCCCC2)CO/C1=N\c1nc(C(C)(C)C)cs1,10.1016/j.bmcl.2008.10.070
183072,Human,9.1,pKi,9.1,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,381,4.9,CSC(=S)N1CC2(CCCCC2)CO/C1=N\c1cc(C(C)(C)C)no1,10.1016/j.bmcl.2008.10.070
187301,Human,9.0,pKi,9.0,Binding,BindingaffinitytohumanCB1receptorBindingaffinitytohumanCB1receptor,ChEMBL,423,6.1,CCC(CC)(CC)c1cc(/N=C2\OCC3(CCCCC3)CN2C(=S)SC)on1,10.1016/j.bmcl.2008.10.070
185062,Human,5.7,pKi,5.7,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,422,2.2,O=C(NC1CCOc2ccccc21)n1c(=O)n(CCN2CCOCC2)c2ccccc21,10.1016/j.bmcl.2008.04.032
184831,Human,5.6,pKi,5.6,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,417,0.9,CNC(=O)[C@@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(C)(C)C,10.1016/j.bmcl.2008.04.032
187768,Human,5.8,pKi,5.8,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,442,1,Cn1nnc([C@@H](NC(=O)n2c(=O)n(CCN3CCOCC3)c3ccccc32)C(C)(C)C)n1,10.1016/j.bmcl.2008.04.032
188162,Human,7.2,pKi,7.2,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,360,2.3,CC(C)CCn1c(=O)n(C(=O)N[C@H](C(N)=O)C(C)(C)C)c2ccccc21,10.1016/j.bmcl.2008.04.032
187817,Human,5.5,pKi,5.5,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,404,0.8,CC(C)(C)[C@H](NC(=O)n1c(=O)n(CC2(O)CCOCC2)c2ccccc21)C(N)=O,10.1016/j.bmcl.2008.04.032
187913,Human,5.8,pKi,5.8,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,420,2.8,O=C(N[C@@H]1CCCc2ccccc21)n1c(=O)n(CCN2CCOCC2)c2ccccc21,10.1016/j.bmcl.2008.04.032
187631,Human,5.8,pKi,5.8,Binding,Displacementof[3H]SR141716AfromhumanCB1receptorDisplacementof[3H]SR141716AfromhumanCB1receptor,ChEMBL,434,3.5,O=C(N[C@@H]1CCCc2ccccc21)N1Cc2ccccc2N(CCN2CCOCC2)C1=O,10.1016/j.bmcl.2008.04.032
180499,Human,6.6,pKi,6.6,Binding,NoneNone,PDSPKiDatabase,439,6.5,O=C(NCCC(c1ccccc1)c1ccccc1)C(Cl)(c1ccccc1)c1ccccc1,None
181583,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,419,6.3,CC(C(=O)NCCC(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,10.1016/j.bmc.2008.06.001
181585,Human,5.7,pKi,5.7,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,421,5.3,O=C(NCCC(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,10.1016/j.bmc.2008.06.001
180153,Human,6.3,pKi,6.3,Binding,NoneNone,PDSPKiDatabase,439,6.8,O=C(NCCC(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccc(Cl)cc1,None
180154,Human,6.7,pKi,6.7,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,483,6.9,O=C(NCCC(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccc(Br)cc1,10.1016/j.bmc.2008.06.001
181264,Human,6.3,pKi,6.3,Binding,NoneNone,PDSPKiDatabase,435,6.2,COc1ccc(C(C(=O)NCCC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,None
180682,Human,6.3,pKi,6.3,Binding,NoneNone,PDSPKiDatabase,419,6.5,Cc1ccc(C(C(=O)NCCC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,None
181952,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,450,6.1,O=C(NCCC(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccc([N+](=O)[O-])cc1,10.1016/j.bmc.2008.06.001
187215,Human,6.3,pKi,6.3,Binding,NoneNone,PDSPKiDatabase,421,5.9,O=C(NCCC(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccc(O)cc1,None
181954,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEKcells,ChEMBL,420,5.7,Nc1ccc(C(C(=O)NCCC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,10.1016/j.bmc.2008.06.001
180679,Human,5.7,pKi,5.7,Binding,NoneNone,PDSPKiDatabase,363,5.2,O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccc(Cl)cc1,None
181603,Human,5.7,pKi,5.7,Binding,NoneNone,PDSPKiDatabase,407,5.3,O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccc(Br)cc1,None
185513,Human,6.4,pKi,6.4,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,371,6.2,CCCCCn1cc(C(=O)c2cc3ccccc3cc2OC)c2ccccc21,10.1021/jm801044g
185459,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptor,ChEMBL,370,7.2,CCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,10.1021/jm801044g
187972,Human,5.3,pKi,5.3,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptor,ChEMBL,376,6.4,CCCCCCC(C)(C)c1cc(OC)c([C@@]2(O)CCC[C@@H](C)C2)c(OC)c1,10.1021/jm801044g
180809,Human,7.6,pKi,7.6,Binding,Displacementof[3H]CP-55940formhumanrecombinantCB1receptorexpressedinHEK293cellsbyliquidscintillationcountingDisplacementof[3H]CP-55940formhumanrecombinantCB1receptorexpressedinHEK293cellsbyliquidscintillationcounting,ChEMBL,473,5.5,N#Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,10.1016/j.ejmech.2008.03.040
184102,Human,5.5,pKi,5.5,Binding,BindingaffinitytohumanrecombinantCB1receptorexpressedinafricangreenmonkeyCOScellsbyradioligandbindingassayBindingaffinitytohumanrecombinantCB1receptorexpressedinafricangreenmonkeyCOScellsbyradioligandbindingassay,ChEMBL,555,8.3,CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)NCCc2ccc(O)c(O)c2)c1,10.1021/jm8016255
185326,Human,7.8,pKi,7.8,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,393,4,Cc1ccc2c(=O)c(C(=O)NC3CCCCC3)cn(Cc3ccc(F)cc3)c2n1,10.1021/jm800463f
186785,Human,5.7,pKi,5.7,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcountingDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcounting,ChEMBL,453,5.9,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)CCNC=O,10.1021/jm800978m
187557,Human,5.2,pKi,5.2,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcountingDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcounting,ChEMBL,495,6.9,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](NC=O)C(C)CC,10.1021/jm800978m
183458,Human,5.1,pKi,5.1,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcountingDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsbyscintillationcounting,ChEMBL,509,7.3,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@@H](NC(C)=O)C(C)CC,10.1021/jm800978m
186146,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,365,2.4,Cc1ccc(-c2noc(C(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178616,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,377,3,Cc1ccc(-c2cc(CC(C)(C)C)[nH]n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178419,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,420,3,Cc1ccc(C(=O)N[C@H]2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
179130,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP55940fromhumanCB1receptorincellfreesystemDisplacementof[3H]CP55940fromhumanCB1receptorincellfreesystem,ChEMBL,394,3.2,Cc1ccc(NC(=O)C2CCCCC2(C)C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.ejmech.2010.11.034
186736,Human,5.8,pKi,5.8,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,380,2.8,Cc1ccc(NC(=O)C2CCCCC2C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
179304,Human,6.4,pKi,6.4,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,420,4.3,Cc1ccc(-c2nc(CC3CCCCC3)cs2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
179308,Human,6.7,pKi,6.7,Binding,Displacementof[3H]CP55940fromhumanCB1receptorincellfreesystemDisplacementof[3H]CP55940fromhumanCB1receptorincellfreesystem,ChEMBL,394,3.7,Cc1ccc(-c2nc(CC(C)(C)C)cs2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.ejmech.2010.11.034
179444,Human,6.6,pKi,6.6,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,380,3.4,Cc1ccc(-c2nc(C(C)(C)C)cs2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
186813,Human,6.9,pKi,6.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,379,1.7,Cc1ccc(-c2nnn(CC(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
179452,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,405,2.3,Cc1ccc(-c2nnn(CC3CCCCC3)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178500,Human,6.9,pKi,6.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,378,2.4,Cc1ccc(-c2n[nH]c(CC(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
185830,Human,6.5,pKi,6.5,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,404,2.9,Cc1ccc(-c2n[nH]c(CC3CCCCC3)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178501,Human,6.3,pKi,6.3,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,364,2.1,Cc1ccc(-c2n[nH]c(C(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178789,Human,6.0,pKi,6.0,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,377,3,Cc1ccc(-c2nc(CC(C)(C)C)c[nH]2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
185670,Human,6.0,pKi,6.0,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,363,2.7,Cc1ccc(-c2nc(C(C)(C)C)c[nH]2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
179993,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,363,2.7,Cc1ccc(-c2cnc(C(C)(C)C)[nH]2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178374,Human,6.6,pKi,6.6,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,379,2.7,Cc1ccc(-c2noc(CC(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178375,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,405,3.2,Cc1ccc(-c2noc(CC3CCCCC3)n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
186712,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,403,3.5,Cc1ccc(-c2cc(CC3CCCCC3)[nH]n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178973,Human,5.2,pKi,5.2,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,363,2.7,Cc1ccc(-c2cc(C(C)(C)C)[nH]n2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
186935,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,420,3.4,Cc1ccc(NC(=O)[C@H]2C(C)(C)[C@@H]3CC[C@@]2(C)C3)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
178238,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,410,3.7,Cc1ccc(NC(=O)C(C(C)(C)C)C(C)(C)C)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
186907,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,380,2.9,Cc1ccc(NC(=O)C2(C)CCCCC2)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
188083,Human,5.5,pKi,5.5,Binding,Displacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometryDisplacementof[3H]CP-55940fromhumanclonedCB1receptorbyscintillationspectrometry,ChEMBL,408,2.3,Cc1ccc(NC(=O)[C@@H]2C[C@@]3(C)CC[C@]2(C)O3)cc1S(=O)(=O)N1CCOCC1,10.1016/j.bmcl.2008.11.091
183318,Human,6.1,pKi,6.1,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellmembraneDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellmembrane,ChEMBL,311,4.7,CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@H]1O,10.1021/jm900130m
183319,Human,5.9,pKi,5.9,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellmembraneDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellmembrane,ChEMBL,311,4.7,CCCCCCCCCCCCCCCC(=O)N[C@H]1C[C@@H]1O,10.1021/jm900130m
186608,Human,7.9,pKi,7.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,419,6.3,CC(=O)Nc1cccc(C(C)(C)c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)c1,10.1016/j.bmc.2008.11.059
178299,Human,8.0,pKi,8.0,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,387,6.2,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C#N)cc3)cc1OC2(C)C,10.1016/j.bmc.2008.05.034
178192,Human,8.6,pKi,8.6,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,387,6.2,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3cccc(C#N)c3)cc1OC2(C)C,10.1016/j.bmc.2008.11.059
186486,Human,7.5,pKi,7.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,376,6.6,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccccc3C)cc1OC2(C)C,10.1016/j.bmc.2008.05.034
178184,Human,8.0,pKi,8.0,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,390,6.9,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3cc(C)cc(C)c3)cc1OC2(C)C,10.1016/j.bmc.2008.11.059
178185,Human,8.7,pKi,8.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,390,6.9,CCc1ccc(C(C)(C)c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)cc1,10.1016/j.bmc.2008.11.059
178162,Human,8.8,pKi,8.8,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,404,7.3,CCCc1ccc(C(C)(C)c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)cc1,10.1016/j.bmc.2008.05.034
